< 미적·기하 and 과학탐구 응시자 기준 분석결과 >,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1) 적정점수=합격률80%인 점수, 예상점수=합격률50%인 점수, 소신점수=합격률20%인 점수",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2) 나의 점수가 적정점수 이상인 경우(=합격률80%이상)은 진한녹색. 예상점수 이상이나 적정점수 미만인 경우(=합격률50~79%) 연한녹색. 예상점수 미만인 경우 노랑색(=합격률20~49%; 소신점수 이상) 또는 붉은색(=합격률20%미만; 소신점수에도 미달), 필수과목 결격사유로 응시제한된 경우 흰색",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
모집단위,,,,나의 환산점수 및 환산점수기준 계열內전국등수(누백),,,,,2026학년도(20251113수능) 기준 지원선,,,,,,이과응시자기준 과거입시결과(합격권),,,,,,과거입시결과(상위70%),,,,,,모집군 및 정원,,,,,,,,수능반영방법,,,,,,,,,국수탐구성비 및 영어1등급대비감점,,,,,,,,,,,,,,
계열,대학교,전공,합격가능성,수능점수,내신점수,수능+내신,누백,전국등수 / 이과,적정점수,예상점수,소신점수,적정누백,예상누백,소신누백,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,2411 ,2311 ,2211 ,2111 ,2011 ,1911 ,대학구분,모집군,정원,시도,시군,학과특성,대학교(약칭),전공(약칭),선발유형,점수환산,수탐선택,수능요소,수능조합,필수,선택,가중택,탐구과목수,국어배점,수학배점,탐구배점,국어구성비,수학구성비,탐구구성비,영어1환점,영어2환점,영어3환점,영어4환점,영어5환점,영어6환점,영어7환점,영어8환점,영어9환점
이과,영남대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,791.49 ,786.85 ,781.82 ,1.47 ,2.14 ,2.84 ,2.46 ,1.39 ,0.75 ,-,-,-,1.55 ,0.98 ,0.65 ,-,-,-,★의대,나,15 ,대구,대구,공통,영남대,의예(지),이과계열,영남의학,과탐 필수,백+백,국수영탐(2),국수영탐(2),,,2 ,200 ,280 ,240 ,28%,39%,33%,0.00 ,-4.00 ,-8.00 ,-12.00 ,-16.00 ,-20.00 ,-24.00 ,-28.00 ,-32.00 
이과,울산대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,981.54 ,979.31 ,973.97 ,0.21 ,0.28 ,0.52 ,0.18 ,0.15 ,0.14 ,0.15 ,0.16 ,0.40 ,0.16 ,0.14 ,0.14 ,0.14 ,0.11 ,0.22 ,★의대,가,6 ,서울,서울,공통,울산대,의예,이과계열,울산의학,미적기하+과탐 필수,표+표,국수영탐(2)한,국수영탐(2)한,,,2 ,200 ,300 ,300 ,25%,38%,38%,0.00 ,-3.80 ,-7.60 ,-13.30 ,-19.00 ,-28.50 ,-38.00 ,-57.00 ,-76.00 
이과,원광대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,565.10 ,562.70 ,557.37 ,1.44 ,1.90 ,2.93 ,2.29 ,2.50 ,0.61 ,1.15 ,0.85 ,0.92 ,2.02 ,1.05 ,0.61 ,0.98 ,0.74 ,0.80 ,★의대,나,8 ,전북,익산,공통,원광대,의예,이과계열,원광의학,과탐 필수,표+백,국수영탐(2),국수영탐(2),,,2 ,200 ,240 ,200 ,31%,38%,31%,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,을지대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,988.50 ,985.50 ,982.50 ,0.74 ,0.98 ,1.26 ,0.86 ,0.61 ,0.39 ,0.79 ,0.81 ,0.80 ,0.79 ,0.50 ,0.37 ,0.76 ,0.75 ,0.78 ,★의대,나,10 ,대전,대전,공통,을지대,의예,이과계열,을지의학,과탐 필수,백+백,국수영탐(2),국수영탐(2),,,2 ,300 ,300 ,300 ,33%,33%,33%,0.00 ,-5.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-50.00 ,-70.00 ,-90.00 
이과,을지대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,985.50 ,981.00 ,975.00 ,1.04 ,1.57 ,2.18 ,-,-,0.67 ,-,-,-,-,-,-,-,-,-,★의대,수시이월,0 ,대전,대전,공통,을지대,의예(지),이과계열,을지의학,과탐 필수,백+백,국수영탐(2),국수영탐(2),,,2 ,300 ,300 ,300 ,33%,33%,33%,0.00 ,-5.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-50.00 ,-70.00 ,-90.00 
이과,이화여자대학교,의예과/인문,오류(영어국사),0.00 ,0.00 ,0.00 ,,,985.45 ,983.91 ,976.66 ,0.48 ,0.60 ,1.20 ,0.81 ,0.47 ,0.44 ,0.59 ,-,-,0.63 ,0.47 ,0.38 ,0.55 ,-,-,★의대,나,8 ,서울,서울,공통,이화여,의예인문,통합선발,이화인문,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,300 ,300 ,200 ,38%,38%,25%,0.00 ,-4.00 ,-12.00 ,-24.00 ,-32.00 ,-40.00 ,-48.00 ,-56.00 ,-64.00 
이과,이화여자대학교,의예과/자연,오류(영어국사),0.00 ,0.00 ,0.00 ,,,998.22 ,994.62 ,991.14 ,0.67 ,0.94 ,1.22 ,0.69 ,0.66 ,0.47 ,0.64 ,0.62 ,0.60 ,0.60 ,0.48 ,0.35 ,0.53 ,0.49 ,0.50 ,★의대,나,45 ,서울,서울,공통,이화여,의예자연,통합선발,이화자연,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,300 ,250 ,31%,38%,31%,0.00 ,-4.00 ,-12.00 ,-24.00 ,-32.00 ,-40.00 ,-48.00 ,-56.00 ,-64.00 
이과,인제대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,544.00 ,542.00 ,541.00 ,0.68 ,0.90 ,1.15 ,0.77 ,0.73 ,0.34 ,0.66 ,0.44 ,0.44 ,0.59 ,0.61 ,0.28 ,0.49 ,0.36 ,0.37 ,★의대,가,12 ,부산,부산,공통,인제대,의예,이과계열,인제의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,200 ,200 ,200 ,33%,33%,33%,0.00 ,-5.00 ,-12.00 ,-21.00 ,-32.00 ,-41.00 ,-48.00 ,-53.00 ,-56.00 
이과,인제대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,542.00 ,539.00 ,535.00 ,1.00 ,1.46 ,2.46 ,1.78 ,1.78 ,1.44 ,-,-,-,1.44 ,1.47 ,0.61 ,-,-,-,★의대,가,22 ,부산,부산,공통,인제대,의예(지),이과계열,인제의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,200 ,200 ,200 ,33%,33%,33%,0.00 ,-5.00 ,-12.00 ,-21.00 ,-32.00 ,-41.00 ,-48.00 ,-53.00 ,-56.00 
이과,인하대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,994.83 ,992.45 ,988.17 ,0.36 ,0.51 ,0.78 ,0.53 ,0.43 ,0.18 ,0.26 ,0.25 ,0.29 ,0.50 ,0.40 ,0.17 ,0.24 ,0.21 ,0.25 ,★의대,가,16 ,인천,인천,공통,인하대,의예,통합선발,인하자연,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,350 ,300 ,28%,39%,33%,0.00 ,-2.00 ,-4.00 ,-10.00 ,-20.00 ,-40.00 ,-60.00 ,-80.00 ,-100.00 
이과,전남대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,977.30 ,973.21 ,968.93 ,1.03 ,1.36 ,1.89 ,1.04 ,1.05 ,0.50 ,1.21 ,1.20 ,0.76 ,0.85 ,0.85 ,0.44 ,0.76 ,0.65 ,0.68 ,★의대,가,15 ,광주,광주,공통,전남대,의예,이과계열,전남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,240 ,320 ,240 ,30%,40%,30%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-50.00 ,-60.00 ,-70.00 ,-200.00 
이과,전남대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,971.69 ,967.22 ,950.12 ,1.55 ,2.09 ,3.98 ,1.49 ,0.93 ,1.05 ,0.94 ,2.14 ,0.91 ,1.21 ,0.76 ,0.63 ,0.76 ,0.90 ,0.78 ,★의대,가,18 ,광주,광주,공통,전남대,의예(지),이과계열,전남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,240 ,320 ,240 ,30%,40%,30%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-50.00 ,-60.00 ,-70.00 ,-200.00 
이과,전북대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,374.87 ,373.21 ,371.27 ,1.22 ,1.62 ,2.21 ,2.41 ,1.19 ,0.62 ,0.94 ,0.85 ,1.04 ,1.19 ,0.86 ,0.60 ,0.86 ,0.80 ,0.97 ,★의대,나,28 ,전북,전주,공통,전북대,의예,이과계열,전북의학,미적기하+과탐 필수,표+변,국수영탐(2),국수영탐(2),,,2 ,150 ,200 ,150 ,30%,40%,30%,0.00 ,-3.00 ,-6.00 ,-12.00 ,-18.00 ,-21.00 ,-24.00 ,-27.00 ,-30.00 
이과,전북대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,372.55 ,370.62 ,364.91 ,1.84 ,2.42 ,4.01 ,4.55 ,1.82 ,2.29 ,2.75 ,2.07 ,1.65 ,3.34 ,1.39 ,1.74 ,2.19 ,1.55 ,1.37 ,★의대,나,28 ,전북,전주,공통,전북대,의예(지),이과계열,전북의학,미적기하+과탐 필수,표+변,국수영탐(2),국수영탐(2),,,2 ,150 ,200 ,150 ,30%,40%,30%,0.00 ,-3.00 ,-6.00 ,-12.00 ,-18.00 ,-21.00 ,-24.00 ,-27.00 ,-30.00 
이과,제주대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,990.00 ,986.56 ,982.50 ,1.28 ,1.69 ,2.15 ,1.87 ,0.99 ,0.73 ,1.19 ,1.11 ,1.25 ,1.52 ,0.86 ,0.69 ,1.15 ,1.11 ,1.23 ,★의대,나,11 ,제주,제주,공통,제주대,의예,이과계열,제주의학,미적기하+과탐 필수,백+백,국수영탐(2),국수영탐(2),,,2 ,200 ,300 ,300 ,25%,38%,38%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-60.00 ,-80.00 ,-100.00 ,-140.00 
이과,제주대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,984.88 ,979.00 ,969.50 ,1.84 ,2.51 ,3.49 ,4.59 ,2.26 ,1.39 ,3.79 ,1.97 ,3.46 ,2.87 ,2.04 ,1.21 ,1.81 ,1.58 ,2.76 ,★의대,나,7 ,제주,제주,공통,제주대,의예(지),이과계열,제주의학,미적기하+과탐 필수,백+백,국수영탐(2),국수영탐(2),,,2 ,200 ,300 ,300 ,25%,38%,38%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-60.00 ,-80.00 ,-100.00 ,-140.00 
이과,조선대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,802.40 ,800.40 ,797.20 ,0.91 ,1.27 ,2.17 ,1.08 ,1.55 ,0.44 ,1.02 ,1.00 ,2.70 ,0.95 ,0.92 ,0.38 ,0.86 ,0.84 ,2.26 ,★의대,가,8 ,광주,광주,공통,조선대,의예,이과계열,조선의학,미적기하+과탐 필수,백+백,국수영탐(1),국수영탐(1),,,1 ,200 ,280 ,120 ,33%,47%,20%,0.00 ,-5.00 ,-10.00 ,-15.00 ,-20.00 ,-25.00 ,-30.00 ,-35.00 ,-200.00 
이과,조선대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,800.00 ,797.98 ,791.45 ,1.42 ,1.97 ,3.28 ,2.04 ,1.89 ,1.05 ,1.81 ,2.33 ,4.91 ,1.75 ,1.39 ,0.89 ,1.24 ,1.60 ,2.89 ,★의대,나,17 ,광주,광주,공통,조선대,의예(지),이과계열,조선의학,미적기하+과탐 필수,백+백,국수영탐(1),국수영탐(1),,,1 ,200 ,280 ,120 ,33%,47%,20%,0.00 ,-5.00 ,-10.00 ,-15.00 ,-20.00 ,-25.00 ,-30.00 ,-35.00 ,-200.00 
이과,중앙대학교,의학부,오류(영어국사),0.00 ,0.00 ,0.00 ,,,808.59 ,806.15 ,802.87 ,0.39 ,0.55 ,0.84 ,0.40 ,0.30 ,0.23 ,0.54 ,0.22 ,0.41 ,0.37 ,0.29 ,0.19 ,0.29 ,0.20 ,0.34 ,★의대,나,42 ,서울,서울,공통,중앙대,의예,통합선발,중앙자연,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,300 ,350 ,350 ,30%,35%,35%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-14.00 ,-25.00 ,-36.00 ,-42.00 ,-50.00 
이과,충남대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,204.61 ,203.75 ,201.83 ,0.81 ,1.07 ,1.87 ,0.89 ,0.66 ,0.44 ,1.61 ,0.47 ,0.68 ,0.84 ,0.59 ,0.38 ,0.93 ,0.37 ,0.56 ,★의대,나,12 ,대전,대전,공통,충남대,의예,이과계열,충남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충남대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,203.17 ,202.31 ,200.48 ,1.28 ,1.69 ,2.51 ,3.61 ,1.24 ,0.75 ,1.55 ,0.92 ,1.37 ,2.16 ,0.95 ,0.68 ,1.02 ,0.52 ,1.02 ,★의대,나,20 ,대전,대전,공통,충남대,의예(지),이과계열,충남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,75 ,135 ,90 ,25%,45%,30%,0.00 ,-2.00 ,-5.00 ,-8.00 ,-11.00 ,-14.00 ,-18.00 ,-22.00 ,-26.00 
이과,충북대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,993.72 ,993.01 ,991.32 ,0.86 ,1.14 ,2.02 ,1.05 ,2.19 ,0.44 ,0.80 ,0.62 ,0.75 ,0.89 ,1.15 ,0.39 ,0.75 ,0.52 ,0.62 ,★의대,나,6 ,충북,청주,공통,충북대,의예,이과계열,충북의학,미적기하+과탐 필수,표+표,국수영+탐(2)中가중택2,국수영,,탐(2)中가중택2,2 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-2.00 ,-4.00 ,-6.00 ,-8.00 ,-10.00 ,-12.00 ,-24.00 ,-40.00 
이과,충북대학교,의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,992.47 ,991.69 ,989.92 ,1.35 ,1.79 ,2.79 ,3.22 ,1.62 ,0.61 ,1.62 ,1.04 ,1.11 ,2.49 ,1.55 ,0.59 ,1.44 ,0.89 ,1.02 ,★의대,나,18 ,충북,청주,공통,충북대,의예(지),이과계열,충북의학,미적기하+과탐 필수,표+표,국수영+탐(2)中가중택2,국수영,,탐(2)中가중택2,2 ,선택형,선택형,선택형,우수과목에 가중치,,,0.00 ,-2.00 ,-4.00 ,-6.00 ,-8.00 ,-10.00 ,-12.00 ,-24.00 ,-40.00 
이과,한림대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,877.13 ,874.39 ,869.98 ,0.43 ,0.63 ,0.89 ,0.81 ,0.46 ,0.20 ,0.36 ,0.47 ,0.49 ,0.63 ,0.37 ,0.17 ,0.32 ,0.30 ,0.41 ,★의대,나,23 ,강원,춘천,공통,한림대,의예,이과계열,한림의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,180 ,360 ,270 ,22%,44%,33%,0.00 ,-4.50 ,-10.80 ,-21.60 ,-36.90 ,-54.90 ,-70.20 ,-81.00 ,-90.00 
이과,한양대학교,의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,881.83 ,879.27 ,877.78 ,0.30 ,0.43 ,0.54 ,0.31 ,0.25 ,0.18 ,0.25 ,0.19 ,0.29 ,0.24 ,0.23 ,0.17 ,0.19 ,0.16 ,0.20 ,★의대,나,44 ,서울,서울,공통,한양대,의예,통합선발,한양자연,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,225 ,360 ,225 ,28%,44%,28%,0.00 ,-1.80 ,-5.40 ,-10.80 ,-18.00 ,-27.00 ,-37.80 ,-50.40 ,-64.80 
이과,강릉원주대학교,치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,976.98 ,972.00 ,965.68 ,1.70 ,2.24 ,2.90 ,1.61 ,1.24 ,0.76 ,1.39 ,1.32 ,1.79 ,1.24 ,0.98 ,0.76 ,1.30 ,1.26 ,1.52 ,★치대,다,16 ,강원,강릉,공통,강릉대,치의예,이과계열,강릉치의,과탐 필수,백+백,국수영탐(2)한,국수영탐(2)한,,,2 ,200 ,250 ,300 ,27%,33%,40%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-45.00 ,-60.00 ,-75.00 ,-90.00 ,-120.00 
이과,경북대학교,치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,735.00 ,731.77 ,727.51 ,1.77 ,2.33 ,3.01 ,1.47 ,1.99 ,0.83 ,1.40 ,1.27 ,1.35 ,1.34 ,1.05 ,0.77 ,1.25 ,1.06 ,1.23 ,★치대,나,12 ,대구,대구,공통,경북대,치의예,통합선발,경북간호,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,250 ,375 ,250 ,29%,43%,29%,0.00 ,-3.75 ,-10.00 ,-16.25 ,-22.50 ,-28.75 ,-35.00 ,-41.25 ,-47.50 
이과,경희대학교,치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,550.28 ,547.37 ,543.76 ,1.89 ,2.48 ,3.30 ,1.47 ,1.61 ,0.68 ,1.60 ,0.78 ,1.53 ,0.89 ,0.93 ,0.60 ,1.32 ,0.72 ,1.04 ,★치대,나,40 ,서울,서울,공통,경희대,치의예,통합선발,경희자연,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,200 ,320 ,280 ,25%,40%,35%,0.00 ,0.00 ,-2.00 ,-4.00 ,-8.00 ,-12.00 ,-18.00 ,-24.00 ,-30.00 
이과,단국대학교(천안),치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,965.38 ,958.54 ,949.84 ,2.02 ,2.66 ,3.35 ,2.29 ,1.40 ,1.09 ,1.59 ,1.15 ,1.62 ,1.89 ,1.20 ,0.99 ,1.48 ,-,1.39 ,★치대,나,12 ,충남,천안,공통,단국천,치의예,이과계열,단국천의학,미적기하+과탐 필수,표+백,국수영탐(2),국수영탐(2),,,2 ,250 ,350 ,250 ,29%,41%,29%,0.00 ,-15.00 ,-45.00 ,-90.00 ,-105.00 ,-120.00 ,-127.50 ,-142.50 ,-150.00 
이과,단국대학교(천안),치의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,961.91 ,946.78 ,933.20 ,2.41 ,3.60 ,5.29 ,-,-,-,-,-,-,-,-,-,-,-,-,★치대,나,13 ,충남,천안,공통,단국천,치의예(지),이과계열,단국천의학,미적기하+과탐 필수,표+백,국수영탐(2),국수영탐(2),,,2 ,250 ,350 ,250 ,29%,41%,29%,0.00 ,-15.00 ,-45.00 ,-90.00 ,-105.00 ,-120.00 ,-127.50 ,-142.50 ,-150.00 
이과,부산대학교,치의학전문대학원(학석사통합),오류(영어국사),0.00 ,0.00 ,0.00 ,,,612.49 ,610.20 ,606.87 ,1.37 ,1.85 ,2.58 ,-,1.81 ,0.53 ,1.11 ,1.16 ,1.23 ,-,0.86 ,0.44 ,1.04 ,1.13 ,1.16 ,★치대,나,5 ,부산,부산,공통,부산대,치의예,통합선발,부산의학,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,160 ,240 ,240 ,25%,38%,38%,0.00 ,-1.60 ,-4.00 ,-8.00 ,-12.00 ,-16.00 ,-20.00 ,-24.00 ,-28.00 
이과,부산대학교,치의학전문대학원(학석사통합)[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,610.49 ,606.55 ,602.40 ,1.80 ,2.70 ,3.77 ,-,2.38 ,-,-,-,-,-,1.96 ,-,-,-,-,★치대,나,10 ,부산,부산,공통,부산대,치의예(지),통합선발,부산의학,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,160 ,240 ,240 ,25%,38%,38%,0.00 ,-1.60 ,-4.00 ,-8.00 ,-12.00 ,-16.00 ,-20.00 ,-24.00 ,-28.00 
이과,서울대학교,치의학과(학석사통합),오류(영어국사),0.00 ,0.00 ,0.00 ,,,414.56 ,412.57 ,409.90 ,0.32 ,0.50 ,0.83 ,0.16 ,0.41 ,0.30 ,1.89 ,0.16 ,0.28 ,0.15 ,0.17 ,0.23 ,0.36 ,0.14 ,-,★치대,나,10 ,서울,서울,공통,서울대,치의예,이과계열,서울자연,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,200 ,240 ,160 ,33%,40%,27%,0.00 ,-0.50 ,-2.00 ,-4.00 ,-6.00 ,-8.00 ,-10.00 ,-12.00 ,-14.00 
이과,서울대학교,치의학과(학석사통합)[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,412.15 ,409.88 ,406.88 ,0.56 ,0.83 ,1.35 ,0.47 ,0.32 ,0.84 ,-,-,-,0.38 ,0.24 ,0.63 ,-,-,-,★치대,나,10 ,서울,서울,공통,서울대,치의예(지),이과계열,서울자연,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,200 ,240 ,160 ,33%,40%,27%,0.00 ,-0.50 ,-2.00 ,-4.00 ,-6.00 ,-8.00 ,-10.00 ,-12.00 ,-14.00 
이과,연세대학교,치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,734.91 ,732.35 ,729.97 ,0.94 ,1.24 ,1.60 ,0.68 ,0.65 ,0.43 ,0.63 ,0.50 ,0.57 ,0.60 ,0.63 ,0.38 ,0.54 ,0.37 ,0.54 ,★치대,가,26 ,서울,서울,공통,연세대,치의예,통합선발,연세자연,자유선택,표+변,국수영탐(2),국수영탐(2),,,2 ,211 ,317 ,317 ,25%,38%,38%,0.00 ,-5.28 ,-13.19 ,-26.39 ,-42.22 ,-63.33 ,-79.17 ,-92.36 ,-100.28 
이과,원광대학교,치의예과/인문,오류(영어국사),0.00 ,0.00 ,0.00 ,,,570.49 ,567.72 ,564.70 ,0.63 ,0.93 ,1.37 ,3.10 ,-,1.25 ,1.62 ,-,-,0.95 ,-,0.92 ,1.47 ,-,-,★치대,나,2 ,전북,익산,공통,원광대,치의예인문,문과계열,원광한인문,사탐 필수,표+백,국수영탐(2),국수영탐(2),,,2 ,240 ,200 ,200 ,38%,31%,31%,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,원광대학교,치의예과/자연,오류(영어국사),0.00 ,0.00 ,0.00 ,,,560.80 ,556.89 ,551.70 ,2.29 ,3.00 ,4.15 ,2.88 ,2.06 ,0.92 ,1.62 ,1.07 ,1.48 ,2.02 ,1.35 ,0.92 ,1.47 ,0.96 ,1.28 ,★치대,나,4 ,전북,익산,공통,원광대,치의예자연,이과계열,원광의학,과탐 필수,표+백,국수영탐(2),국수영탐(2),,,2 ,200 ,240 ,200 ,31%,38%,31%,0.00 ,-3.00 ,-7.00 ,-12.00 ,-17.00 ,-22.00 ,-27.00 ,-32.00 ,-37.00 
이과,전남대학교,치의학전문대학원(학석사통합),오류(영어국사),0.00 ,0.00 ,0.00 ,,,969.79 ,964.66 ,957.95 ,1.80 ,2.43 ,3.18 ,2.19 ,1.41 ,0.88 ,1.47 ,1.05 ,-,1.82 ,1.21 ,0.85 ,1.44 ,1.00 ,-,★치대,가,4 ,광주,광주,공통,전남대,치의예,이과계열,전남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,240 ,320 ,240 ,30%,40%,30%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-50.00 ,-60.00 ,-70.00 ,-200.00 
이과,전남대학교,치의학전문대학원(학석사통합)[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,963.67 ,956.32 ,949.24 ,2.49 ,3.34 ,4.22 ,2.34 ,1.87 ,1.44 ,2.03 ,1.65 ,1.89 ,2.02 ,1.53 ,1.30 ,1.82 ,1.32 ,1.87 ,★치대,가,8 ,광주,광주,공통,전남대,치의예(지),이과계열,전남의학,미적기하+과탐 필수,표+표,국수영탐(2),국수영탐(2),,,2 ,240 ,320 ,240 ,30%,40%,30%,0.00 ,-10.00 ,-20.00 ,-30.00 ,-40.00 ,-50.00 ,-60.00 ,-70.00 ,-200.00 
이과,전북대학교,치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,371.71 ,369.40 ,366.98 ,2.08 ,2.73 ,3.45 ,2.29 ,1.32 ,1.02 ,1.77 ,1.39 ,1.48 ,2.02 ,1.21 ,0.95 ,1.44 ,1.32 ,1.43 ,★치대,가,5 ,전북,전주,공통,전북대,치의예,이과계열,전북의학,미적기하+과탐 필수,표+변,국수영탐(2),국수영탐(2),,,2 ,150 ,200 ,150 ,30%,40%,30%,0.00 ,-3.00 ,-6.00 ,-12.00 ,-18.00 ,-21.00 ,-24.00 ,-27.00 ,-30.00 
이과,전북대학교,치의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,369.83 ,366.03 ,361.64 ,2.61 ,3.68 ,5.32 ,5.79 ,2.61 ,4.19 ,2.53 ,-,-,4.12 ,2.18 ,4.06 ,2.53 ,-,-,★치대,가,5 ,전북,전주,공통,전북대,치의예(지),이과계열,전북의학,미적기하+과탐 필수,표+변,국수영탐(2),국수영탐(2),,,2 ,150 ,200 ,150 ,30%,40%,30%,0.00 ,-3.00 ,-6.00 ,-12.00 ,-18.00 ,-21.00 ,-24.00 ,-27.00 ,-30.00 
이과,조선대학교,치의예과,오류(영어국사),0.00 ,0.00 ,0.00 ,,,799.20 ,796.53 ,789.43 ,1.62 ,2.25 ,3.61 ,1.67 ,1.29 ,0.66 ,1.35 ,1.16 ,3.51 ,1.35 ,0.76 ,0.65 ,1.24 ,1.09 ,2.97 ,★치대,가,5 ,광주,광주,공통,조선대,치의예,이과계열,조선의학,미적기하+과탐 필수,백+백,국수영탐(1),국수영탐(1),,,1 ,200 ,280 ,120 ,33%,47%,20%,0.00 ,-5.00 ,-10.00 ,-15.00 ,-20.00 ,-25.00 ,-30.00 ,-35.00 ,-200.00 
이과,조선대학교,치의예과[지역],오류(영어국사),0.00 ,0.00 ,0.00 ,,,796.40 ,791.88 ,784.63 ,2.28 ,3.14 ,4.64 ,3.11 ,1.89 ,1.62 ,1.75 ,1.99 ,4.55 ,2.52 ,1.75 ,1.36 ,1.75 ,1.83 ,3.91 ,★치대,가,11 ,광주,광주,공통,조선대,치의예(지),이과계열,조선의학,미적기하+과탐 필수,백+백,국수영탐(1),국수영탐(1),,,1 ,200 ,280 ,120 ,33%,47%,20%,0.00 ,-5.00 ,-10.00 ,-15.00 ,-20.00 ,-25.00 ,-30.00 ,-35.00 ,-200.00 
